Content ID,Reaction Type,Datetime,Sentiment,Score,Content_Type,Category,,,The Top five Category,
279fdb2b-e9ca-4531-b55f-c8fe294083cd,adore,11/21/2020,positive,72,video,Healthy Eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,2/1/2021,positive,45,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,indifferent,11/1/2020,neutral,20,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,heart,7/1/2020,positive,60,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,9/29/2020,positive,45,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,hate,11/13/2020,negative,5,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,indifferent,3/31/2021,neutral,20,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,scared,12/1/2020,negative,15,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,8/30/2020,negative,12,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,adore,4/21/2021,positive,72,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,7/26/2020,negative,12,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,want,7/21/2020,positive,70,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,dislike,3/17/2021,negative,10,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,12/23/2020,positive,45,video,healthy eating,,,,
2297a93f-370d-47e7-8df3-3d464b3a0c0a,super love,5/31/2021,positive,75,video,healthy eating,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,want,2/17/2021,positive,70,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,like,1/5/2021,positive,50,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,want,4/7/2021,positive,70,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,peeking,12/2/2020,neutral,35,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,love,1/4/2021,positive,65,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,heart,2/2/2021,positive,60,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,worried,7/11/2020,negative,12,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,interested,12/14/2020,positive,30,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,super love,9/13/2020,positive,75,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,super love,12/1/2020,positive,75,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,love,8/21/2020,positive,65,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,want,11/17/2020,positive,70,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,adore,1/4/2021,positive,72,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,scared,8/30/2020,negative,15,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,adore,8/11/2020,positive,72,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,heart,8/10/2020,positive,60,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,scared,11/16/2020,negative,15,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,like,5/6/2021,positive,50,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,scared,5/12/2021,negative,15,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,indifferent,12/16/2020,neutral,20,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,cherish,10/11/2020,positive,70,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,adore,7/13/2020,positive,72,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,interested,4/27/2021,positive,30,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,love,10/13/2020,positive,65,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,interested,11/30/2020,positive,30,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,adore,11/20/2020,positive,72,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,super love,1/11/2021,positive,75,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,love,8/29/2020,positive,65,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,heart,5/26/2021,positive,60,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,hate,7/30/2020,negative,5,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,love,4/11/2021,positive,65,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,super love,8/10/2020,positive,75,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,hate,7/3/2020,negative,5,photo,education,,,,
25290b06-ca05-43eb-8e54-e345a41ddba7,intrigued,8/17/2020,positive,45,photo,education,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,super love,5/10/2021,positive,75,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,hate,2/18/2021,negative,5,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,interested,10/3/2020,positive,30,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,hate,4/21/2021,negative,5,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,love,6/9/2021,positive,65,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,super love,9/17/2020,positive,75,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,want,11/26/2020,positive,70,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,like,3/1/2021,positive,50,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,3/23/2021,neutral,20,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,4/10/2021,positive,72,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,love,2/11/2021,positive,65,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,11/7/2020,neutral,20,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,5/24/2021,positive,72,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,intrigued,4/19/2021,positive,45,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,worried,6/29/2020,negative,12,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,want,3/28/2021,positive,70,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,dislike,5/21/2021,negative,10,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,like,3/18/2021,positive,50,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,11/23/2020,positive,72,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,8/17/2020,positive,72,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,heart,11/15/2020,positive,60,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,want,1/27/2021,positive,70,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,love,6/5/2021,positive,65,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,dislike,5/25/2021,negative,10,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,worried,2/1/2021,negative,12,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,love,2/25/2021,positive,65,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,interested,7/22/2020,positive,30,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,adore,6/16/2021,positive,72,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,heart,11/12/2020,positive,60,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,like,9/6/2020,positive,50,audio,technology,,,,
0411a1da-97e1-44b6-945d-06b4682ba802,cherish,3/30/2021,positive,70,audio,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,dislike,12/4/2020,negative,10,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,interested,3/9/2021,positive,30,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,disgust,8/25/2020,negative,0,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,like,4/13/2021,positive,50,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,hate,10/23/2020,negative,5,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,peeking,10/26/2020,neutral,35,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,dislike,10/14/2020,negative,10,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,peeking,3/9/2021,neutral,35,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,indifferent,6/16/2021,neutral,20,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,intrigued,1/21/2021,positive,45,photo,technology,,,,
ef802d01-6269-4d21-9159-f1386c75e789,love,11/10/2020,positive,65,photo,technology,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,want,12/8/2020,positive,70,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,want,3/3/2021,positive,70,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,want,7/25/2020,positive,70,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,want,8/2/2020,positive,70,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,peeking,11/15/2020,neutral,35,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,1/6/2021,positive,75,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,scared,8/31/2020,negative,15,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,love,3/5/2021,positive,65,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,interested,8/19/2020,positive,30,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,disgust,8/26/2020,negative,0,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,disgust,11/2/2020,negative,0,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,6/18/2021,positive,75,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,peeking,3/10/2021,neutral,35,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,like,5/10/2021,positive,50,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,dislike,6/16/2021,negative,10,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,like,10/27/2020,positive,50,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,like,1/19/2021,positive,50,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,5/10/2021,positive,75,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,dislike,7/9/2020,negative,10,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,love,10/23/2020,positive,65,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,like,9/24/2020,positive,50,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,dislike,1/15/2021,negative,10,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,adore,6/10/2021,positive,72,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,heart,1/29/2021,positive,60,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,scared,4/13/2021,negative,15,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,hate,1/29/2021,negative,5,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,2/6/2021,positive,75,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,hate,5/9/2021,negative,5,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,intrigued,10/24/2020,positive,45,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,intrigued,9/16/2020,positive,45,audio,education,,,,
ee18c383-1e7a-4507-9e78-1061da09143a,super love,6/3/2021,positive,75,audio,education,,,,
ee0988ef-8656-4a63-9515-a2533b772636,indifferent,12/14/2020,neutral,20,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,like,7/25/2020,positive,50,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,intrigued,12/20/2020,positive,45,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,interested,5/9/2021,positive,30,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,dislike,1/19/2021,negative,10,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,indifferent,4/25/2021,neutral,20,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,dislike,7/23/2020,negative,10,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,worried,11/26/2020,negative,12,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,disgust,3/30/2021,negative,0,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,indifferent,6/13/2021,neutral,20,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,peeking,4/20/2021,neutral,35,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,worried,1/1/2021,negative,12,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,intrigued,2/19/2021,positive,45,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,scared,3/17/2021,negative,15,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,hate,2/18/2021,negative,5,video,travel,,,,
ee0988ef-8656-4a63-9515-a2533b772636,adore,11/10/2020,positive,72,video,travel,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,love,1/21/2021,positive,65,video,soccer,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,10/15/2020,negative,15,video,soccer,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,dislike,2/4/2021,negative,10,video,soccer,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,4/27/2021,negative,15,video,soccer,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,adore,7/15/2020,positive,72,video,soccer,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,11/25/2020,negative,15,video,soccer,,,,
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,cherish,10/30/2020,positive,70,video,soccer,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,adore,10/26/2020,positive,72,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dislike,1/20/2021,negative,10,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,disgust,8/28/2020,negative,0,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,1/4/2021,positive,60,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,love,6/12/2021,positive,65,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,10/3/2020,neutral,20,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,1/31/2021,positive,60,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,want,9/3/2020,positive,70,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,4/4/2021,positive,60,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,10/20/2020,neutral,20,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,4/15/2021,positive,60,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,7/20/2020,neutral,20,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,indifferent,9/11/2020,neutral,20,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,like,12/22/2020,positive,50,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,4/30/2021,positive,60,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,love,7/6/2020,positive,65,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,heart,12/25/2020,positive,60,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,cherish,7/28/2020,positive,70,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,intrigued,10/20/2020,positive,45,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,worried,6/3/2021,negative,12,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,5/17/2021,positive,30,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,5/18/2021,positive,30,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,hate,11/25/2020,negative,5,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dislike,12/30/2020,negative,10,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,disgust,8/18/2020,negative,0,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,like,3/15/2021,positive,50,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,adore,2/25/2021,positive,72,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,worried,8/7/2020,negative,12,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,interested,11/28/2020,positive,30,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,super love,8/4/2020,positive,75,audio,dogs,,,,
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,intrigued,1/12/2021,positive,45,audio,dogs,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,love,5/22/2021,positive,65,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,peeking,12/13/2020,neutral,35,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,cherish,2/1/2021,positive,70,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,super love,3/1/2021,positive,75,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,super love,8/31/2020,positive,75,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,intrigued,1/9/2021,positive,45,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,like,4/26/2021,positive,50,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,want,7/30/2020,positive,70,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,love,5/23/2021,positive,65,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,worried,9/8/2020,negative,12,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,want,5/12/2021,positive,70,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,hate,6/21/2020,negative,5,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,worried,4/7/2021,negative,12,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,adore,5/4/2021,positive,72,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,heart,9/11/2020,positive,60,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,disgust,3/26/2021,negative,0,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,heart,12/29/2020,positive,60,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,super love,4/18/2021,positive,75,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,interested,5/13/2021,positive,30,audio,cooking,,,,
df2214cb-61f3-4744-86a8-7c01e501bc27,intrigued,6/22/2020,positive,45,audio,cooking,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,scared,4/26/2021,negative,15,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,love,9/1/2020,positive,65,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,want,11/11/2020,positive,70,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,hate,9/21/2020,negative,5,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,worried,1/11/2021,negative,12,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,cherish,3/1/2021,positive,70,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,indifferent,11/4/2020,neutral,20,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,super love,2/24/2021,positive,75,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,dislike,6/28/2020,negative,10,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,adore,9/29/2020,positive,72,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,dislike,5/10/2021,negative,10,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,cherish,12/1/2020,positive,70,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,adore,9/7/2020,positive,72,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,dislike,7/14/2020,negative,10,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,heart,10/10/2020,positive,60,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,super love,1/4/2021,positive,75,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,like,1/4/2021,positive,50,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,hate,11/16/2020,negative,5,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,hate,9/11/2020,negative,5,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,adore,7/7/2020,positive,72,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,scared,1/12/2021,negative,15,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,intrigued,8/7/2020,positive,45,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,indifferent,7/28/2020,neutral,20,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,disgust,5/1/2021,negative,0,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,worried,2/16/2021,negative,12,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,love,7/7/2020,positive,65,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,heart,2/4/2021,positive,60,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,worried,4/22/2021,negative,12,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,interested,12/11/2020,positive,30,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,hate,9/9/2020,negative,5,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,scared,12/27/2020,negative,15,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,peeking,2/17/2021,neutral,35,photo,travel,,,,
b15792cb-995f-473e-8372-5cbe88eb059b,heart,8/4/2020,positive,60,photo,travel,,,,
881d8944-8eeb-4439-b40c-9396a1e31f20,super love,4/2/2021,positive,75,photo,science,,,,
881d8944-8eeb-4439-b40c-9396a1e31f20,hate,7/13/2020,negative,5,photo,science,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,10/25/2020,positive,50,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,11/17/2020,positive,72,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,7/3/2020,positive,50,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dislike,8/19/2020,negative,10,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,1/12/2021,positive,50,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,scared,3/18/2021,negative,15,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,3/12/2021,positive,70,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,scared,12/22/2020,negative,15,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dislike,8/20/2020,negative,10,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,hate,12/9/2020,negative,5,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,super love,2/17/2021,positive,75,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,peeking,3/25/2021,neutral,35,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,worried,11/26/2020,negative,12,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,5/7/2021,positive,70,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,3/21/2021,positive,72,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,5/16/2021,positive,72,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,cherish,9/15/2020,positive,70,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,super love,3/18/2021,positive,75,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,love,9/21/2020,positive,65,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,scared,5/8/2021,negative,15,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,peeking,8/15/2020,neutral,35,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,interested,1/22/2021,positive,30,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,heart,7/3/2020,positive,60,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,peeking,3/22/2021,neutral,35,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,2/11/2021,neutral,20,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,12/19/2020,positive,50,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,7/18/2020,positive,70,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,heart,1/29/2021,positive,60,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,interested,2/25/2021,positive,30,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,8/23/2020,positive,70,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,adore,8/5/2020,positive,72,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,heart,8/7/2020,positive,60,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,like,10/13/2020,positive,50,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,indifferent,6/22/2020,neutral,20,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,want,12/23/2020,positive,70,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,worried,2/24/2021,negative,12,video,soccer,,,,
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,interested,11/2/2020,positive,30,video,soccer,,,,
